,Streambed Embeddedness (%),Prediction,Residual,Residual_Abs,Site ID,Unique ID,Latitude,Longitude,Collection Date,Bankfull Shear Velocity (m/s) (QT),Soil Bulk Density (QT),Avg Watershed Elev (QT),Hydraulic Conductivity (QT),% Evergreen Forest (CBRT),% Crop Land (CBRT),% Deciduous Forest (CBRT),% Hay (CBRT),Impervious Surface (YJ),Annual Runoff (QT),CTI Wetness Index (QT),Atlantic Plain Division,Interior Highlands Division,Interior Plains Division,Intermontane Plateaus Division,Laurentian Upland Division,Pacific Mountain Division,Rocky Mountain Division,text
770,57.0,49.29038026537415,7.7096197346258535,7.7096197346258535,NRS18_WV_10013,2013415,39.310112,-80.2719,2018-08-30,0.2302493412172164,-0.1137079593377783,-0.3667040969036652,-0.5509240443699329,0.0,0.0,3.369024371607201,3.173060384755411,1.887956727409757,0.7017575357309891,-0.9434056288503533,False,False,False,False,False,False,False,"Site ID NRS18_WV_10013, Actual: 57%, Prediction: 49%"
67,94.09090909,78.58163354901663,15.509275540983367,15.509275540983367,NRS18_MN_10009,2013805,48.035526,-92.90707,2019-06-16,-0.534302657335064,-1.942892599253256,-0.19822119110728,-1.002013342524875,1.510199654462175,0.0,1.434334045907239,0.8357838265917,0.1236213162231505,-0.2008819998257665,3.078398308418974,False,False,False,False,True,False,False,"Site ID NRS18_MN_10009, Actual: 94%, Prediction: 78%"
218,28.72727273,38.43660649472619,-9.709333764726193,9.709333764726193,NRS18_UT_10032,2013256,40.864464,-110.53936,2018-08-14,0.8535754416962984,-0.7579328971868343,2.116065585052304,0.3417085469812421,3.538429032322559,0.0,0.412586118291503,0.0,-1.409289086000716,-0.2706236021410617,-0.9998611009688274,False,False,False,False,False,False,True,"Site ID NRS18_UT_10032, Actual: 28%, Prediction: 38%"
957,46.90909091,75.32348789714278,-28.41439698714278,28.41439698714278,NRS18_MT_11470,2014194,46.79193,-107.837105,2019-07-24,-0.5830888241023463,0.1822850875436902,0.6333044321781981,1.0150255415458,2.503096545379139,1.953252496515559,0.3310416549591493,1.296623109524614,-0.8838569671752057,-0.9764850728946246,0.2436625298441503,False,False,True,False,False,False,False,"Site ID NRS18_MT_11470, Actual: 46%, Prediction: 75%"
583,49.63636364,65.46759176515593,-15.831228125155931,15.831228125155931,NRS18_VA_10001,2013549,38.39533,-77.95542,2018-09-20,-0.1452730178097676,0.2936954456600435,-1.400745061130577,0.1360529823505469,2.186256493925411,2.617539455172064,2.885854135672215,2.694941303480992,0.9347242304059638,0.4259623569124915,0.6835224090894086,False,False,False,False,False,False,False,"Site ID NRS18_VA_10001, Actual: 49%, Prediction: 65%"
305,49.63636364,28.74101913702751,20.89534450297249,20.89534450297249,NRS18_CA_10010,2014146,37.56388,-118.75479,2019-07-23,1.780941816807226,0.2652162569009334,1.960409290248386,0.1611080187991669,2.887421643245152,0.0,0.6151767971664746,0.0,-0.972352896928234,-0.4721263176661847,-1.082847381328401,False,False,False,False,False,True,False,"Site ID NRS18_CA_10010, Actual: 49%, Prediction: 28%"
30,56.36363636,47.75601487782591,8.607621482174089,8.607621482174089,NRS18_KY_10005,2013886,37.296177,-83.06281,2019-06-25,0.08749135431591117,-0.129474362310993,-0.07440669139768993,-0.2652162569009331,0.9204090399125268,0.0,4.16631575993808,0.7869386596771064,0.642094501239753,0.4750442089117445,-1.925952527164409,False,False,False,False,False,False,False,"Site ID NRS18_KY_10005, Actual: 56%, Prediction: 47%"
430,48.41818182,67.6764289330154,-19.2582471130154,19.2582471130154,NRS18_IL_10013,2012976,37.16191,-88.71408,2018-07-20,-0.2841770348131582,0.345859254597104,-1.303196149511083,0.2719766695573088,0.893122296610739,3.117169239984325,2.90712160438941,2.991139111392351,1.333820889155666,0.3639157599174382,0.482356736049848,True,False,False,False,False,False,False,"Site ID NRS18_IL_10013, Actual: 48%, Prediction: 67%"
787,67.27272727,84.83887662203011,-17.56614935203011,17.56614935203011,NRS18_NE_10544,2014698,42.34764,-98.09792,2019-09-23,-0.1875917804118304,1.477886780184822,0.1268444983829856,1.893641337643103,0.2107608154971305,4.273235459499256,1.210094297684814,0.2041701771065624,0.1290608697078565,-0.8202549898275976,1.300153433363422,False,False,True,False,False,False,False,"Site ID NRS18_NE_10544, Actual: 67%, Prediction: 84%"
833,40.18181818,48.69782745109857,-8.516009271098568,8.516009271098568,NRS18_AZ_10013,2013633,33.29637,-109.19212,2019-05-05,0.9598140628876822,-0.2222214212344723,1.023796674310309,0.5252985713985824,4.163358924626859,0.0,0.3238197251969538,0.0,-1.205466723856586,-1.059698033088674,-1.318593969905833,False,False,False,True,False,False,False,"Site ID NRS18_AZ_10013, Actual: 40%, Prediction: 48%"
688,68.83333333,69.47369862833573,-0.6403652983357233,0.6403652983357233,NRS18_MI_10049,2013911,46.26556,-89.4331,2019-06-26,-0.314183210175276,-0.6557784230748857,0.05349676486919469,0.510385408177325,1.737561669443031,0.0,3.034026697339062,0.1257044808616368,-0.4838339130857536,0.11896009360167,1.606242659918372,False,False,False,False,True,False,False,"Site ID NRS18_MI_10049, Actual: 68%, Prediction: 69%"
120,70.09803922,60.30584565250324,9.792193567496767,9.792193567496767,NRS18_NY_10702,2014609,43.782307,-75.14647,2019-09-10,0.2275717443401639,-0.6525477699249008,0.11896009360167,-0.3891158802821845,1.94718889526203,0.0,3.875796390237613,0.396037356609178,-1.390253872919714,1.827411795114121,-0.03000057161462573,False,False,False,False,False,False,False,"Site ID NRS18_NY_10702, Actual: 70%, Prediction: 60%"
806,94.0,77.12768011705802,16.87231988294198,16.87231988294198,NRS18_IA_10020,2013724,42.786026,-92.789986,2019-06-06,-1.041579537492618,1.126046868324601,-0.5193194656142489,-1.087547303152986,0.0,4.491639758026481,0.23553534809281,1.580247371272258,0.8582370156550184,-0.2571197024576715,1.064282302958373,False,False,True,False,False,False,False,"Site ID NRS18_IA_10020, Actual: 94%, Prediction: 77%"
